City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
522,Taloqan,AF,2021-04-25 18:40:17,36.7361,69.5345,63.88,40,34,1.99,scattered clouds
523,Muncar,ID,2021-04-25 18:40:17,-8.4333,114.3333,73.85,86,99,3.42,overcast clouds
524,Skibbereen,IE,2021-04-25 18:40:18,51.55,-9.2667,51.8,50,20,12.66,few clouds
525,Mindyak,RU,2021-04-25 18:40:18,54.0231,58.7891,37.6,70,45,8.81,scattered clouds
526,Hokitika,NZ,2021-04-25 18:40:19,-42.7167,170.9667,46.36,80,54,5.03,broken clouds
527,Saint-Francois,FR,2021-04-25 18:40:19,46.4154,3.9054,64.4,45,0,5.75,clear sky
528,Lazo,RU,2021-04-25 18:40:19,43.3817,133.9014,30.92,42,0,2.59,clear sky
529,Pacific Grove,US,2021-04-25 18:39:19,36.6177,-121.9166,60.8,51,75,8.05,broken clouds
530,Governador Dix-Sept Rosado,BR,2021-04-25 18:40:20,-5.4577,-37.5209,93.2,46,20,6.91,few clouds
531,Buarcos,PT,2021-04-25 18:40:21,40.166,-8.8768,64.0,82,40,3.44,scattered clouds
532,Guerrero Negro,MX,2021-04-25 18:40:21,27.9769,-114.0611,67.15,57,96,12.39,overcast clouds
533,Shentala,RU,2021-04-25 18:40:21,54.45,51.4833,39.42,62,67,16.31,broken clouds
534,Roncade,IT,2021-04-25 18:40:22,45.63,12.3742,66.2,63,0,6.91,clear sky
535,Wenling,CN,2021-04-25 18:40:22,28.3669,121.36,61.0,80,90,6.15,overcast clouds
536,Imbituba,BR,2021-04-25 18:40:22,-28.24,-48.6703,75.2,73,75,11.5,broken clouds
537,Skjervoy,NO,2021-04-25 18:38:35,70.0311,20.9714,37.4,52,75,3.44,broken clouds
538,Puerto Suarez,BO,2021-04-25 18:40:23,-18.95,-57.8,71.6,88,75,11.5,broken clouds
539,Sande,DE,2021-04-25 18:40:23,53.5049,8.0142,46.0,57,3,6.91,clear sky
540,Lensk,RU,2021-04-25 18:40:24,60.7253,114.9278,34.56,97,100,9.98,light snow
541,Rio Verde De Mato Grosso,BR,2021-04-25 18:40:24,-18.9181,-54.8442,83.62,41,99,8.7,moderate rain
542,Yulara,AU,2021-04-25 18:40:25,-25.2406,130.9889,59.0,44,0,12.66,clear sky
543,Mahibadhoo,MV,2021-04-25 18:39:55,3.7833,72.9667,82.99,74,7,6.58,clear sky
544,Ambilobe,MG,2021-04-25 18:40:25,-13.2,49.05,72.25,82,64,3.06,broken clouds
545,Tashla,RU,2021-04-25 18:40:25,51.7716,52.7427,41.18,62,0,7.52,clear sky
546,Kirakira,SB,2021-04-25 18:40:26,-10.4544,161.9205,79.11,83,29,4.47,scattered clouds
547,La Joya,MX,2021-04-25 18:40:26,18.6667,-99.4667,93.0,29,40,3.44,scattered clouds
548,Smyrna,US,2021-04-25 18:40:27,33.884,-84.5144,69.01,52,20,11.5,few clouds
549,Requena,ES,2021-04-25 18:40:27,39.4883,-1.1004,61.0,84,100,3.0,overcast clouds
550,Weligama,LK,2021-04-25 18:40:27,5.9667,80.4167,78.04,87,21,2.68,few clouds
551,Lebedinyy,RU,2021-04-25 18:40:28,58.5167,125.5167,30.2,94,100,6.02,overcast clouds
552,Wajid,SO,2021-04-25 18:40:28,3.8093,43.2471,81.54,62,100,5.41,overcast clouds
553,Muros,ES,2021-04-25 18:40:29,42.7762,-9.0603,63.0,79,72,4.09,broken clouds
554,Naze,JP,2021-04-25 18:40:29,28.3667,129.4833,64.47,69,56,10.31,broken clouds
555,Chipinge,ZW,2021-04-25 18:40:29,-20.1883,32.6236,63.54,46,0,4.59,clear sky
556,Comodoro Rivadavia,AR,2021-04-25 18:40:30,-45.8667,-67.5,66.2,42,0,12.66,clear sky
557,Soanierana Ivongo,MG,2021-04-25 18:40:30,-16.9167,49.5833,73.65,92,94,5.57,light rain
558,Mapiripan,CO,2021-04-25 18:40:31,2.8892,-72.1256,89.92,55,57,6.71,broken clouds
559,Saskylakh,RU,2021-04-25 18:40:31,71.9167,114.0833,14.97,95,100,10.45,light snow
560,Prince Rupert,CA,2021-04-25 18:40:32,54.3161,-130.3201,55.4,44,1,4.61,clear sky
561,La Paz,BO,2021-04-25 18:40:03,-16.5,-68.15,57.2,21,40,16.11,scattered clouds
562,Marathon,US,2021-04-25 18:40:32,44.9,-89.7668,46.99,33,1,4.61,clear sky
563,Port-Gentil,GA,2021-04-25 18:40:32,-0.7193,8.7815,82.4,78,20,3.44,few clouds
564,Visby,SE,2021-04-25 18:40:33,57.6409,18.296,37.0,87,75,6.91,light rain
565,Fare,PF,2021-04-25 18:40:33,-16.7,-151.0167,81.0,65,28,5.44,scattered clouds
566,Loukhi,RU,2021-04-25 18:40:34,66.0764,33.0381,34.41,89,100,12.82,overcast clouds
567,Stromness,GB,2021-04-25 18:37:13,58.965,-3.296,46.4,81,100,9.22,overcast clouds
568,Paraiso,CR,2021-04-25 18:40:34,9.8383,-83.8656,84.2,50,20,18.41,few clouds
569,Beloha,MG,2021-04-25 18:37:28,-25.1667,45.05,72.95,81,0,6.15,clear sky
570,Tel Aviv-Yafo,IL,2021-04-25 18:40:35,32.0805,34.7805,75.2,53,0,3.44,clear sky
571,Namibe,AO,2021-04-25 18:38:00,-15.1961,12.1522,78.53,68,2,14.29,clear sky
572,Tongren,CN,2021-04-25 18:40:35,27.7172,109.1853,57.51,96,100,3.49,moderate rain
573,Parabel,RU,2021-04-25 18:40:36,58.6978,81.4825,34.39,98,100,4.63,overcast clouds
574,Neiafu,TO,2021-04-25 18:40:36,-18.65,-173.9833,69.8,94,40,4.32,scattered clouds
575,Takaka,NZ,2021-04-25 18:40:36,-40.85,172.8,48.99,76,100,3.0,light rain
576,Jalalabad,AF,2021-04-25 18:40:37,34.4265,70.4515,76.69,26,10,0.76,clear sky
577,Tautira,PF,2021-04-25 18:40:37,-17.7333,-149.15,82.4,69,75,4.61,broken clouds
578,Port Augusta,AU,2021-04-25 18:40:38,-32.5,137.7667,51.8,93,0,6.91,clear sky
579,Itarema,BR,2021-04-25 18:40:38,-2.9248,-39.9167,83.05,71,22,11.92,few clouds
580,Chake Chake,TZ,2021-04-25 18:40:38,-5.2459,39.7666,78.19,86,17,6.8,few clouds
581,Waitati,NZ,2021-04-25 18:40:39,-45.75,170.5667,46.99,42,75,5.01,broken clouds
582,Ranong,TH,2021-04-25 18:40:39,9.9658,98.6348,79.74,83,100,4.74,overcast clouds
583,Najran,SA,2021-04-25 18:40:39,17.4924,44.1277,78.8,47,75,4.61,broken clouds
584,Benjamin Constant,BR,2021-04-25 18:40:40,-4.3831,-70.0311,77.0,88,75,5.75,broken clouds
585,Yaguara,CO,2021-04-25 18:40:40,2.6636,-75.5175,87.01,58,39,4.0,scattered clouds
586,Deniliquin,AU,2021-04-25 18:36:08,-35.5333,144.9667,48.99,86,5,6.49,clear sky
587,Sept-Iles,CA,2021-04-25 18:37:02,50.2001,-66.3821,46.99,57,20,11.5,few clouds
588,Catamarca,AR,2021-04-25 18:40:41,-28.4696,-65.7852,75.99,63,14,4.0,few clouds
589,Miles City,US,2021-04-25 18:40:41,46.4083,-105.8406,51.8,50,1,3.44,clear sky
590,Synya,RU,2021-04-25 18:40:42,65.3718,58.0387,40.96,87,100,5.66,overcast clouds
591,Pringsewu,ID,2021-04-25 18:40:42,-5.3582,104.9744,72.79,96,100,1.83,overcast clouds
592,Cayce,US,2021-04-25 18:40:43,33.9657,-81.074,75.99,49,75,8.05,broken clouds
593,Stornoway,GB,2021-04-25 18:40:43,58.2093,-6.3865,54.0,82,100,5.75,overcast clouds
594,Omutninsk,RU,2021-04-25 18:40:43,58.67,52.1932,38.14,82,100,11.23,overcast clouds
595,Braganca,BR,2021-04-25 18:40:44,-1.0536,-46.7656,81.28,86,89,3.96,overcast clouds
596,Hami,CN,2021-04-25 18:40:44,42.8,93.45,41.81,19,92,6.31,overcast clouds
597,Boyarka,UA,2021-04-25 18:40:44,50.3191,30.2973,43.0,81,0,4.47,clear sky
598,Kalmunai,LK,2021-04-25 18:40:45,7.4167,81.8167,79.12,74,33,5.48,scattered clouds
599,Loa Janan,ID,2021-04-25 18:40:45,-0.583,117.095,72.61,98,76,1.32,broken clouds
600,Werda,BW,2021-04-25 18:40:45,-25.2667,23.2833,70.36,23,42,3.24,scattered clouds
601,Denham Springs,US,2021-04-25 18:40:03,30.4869,-90.9562,78.01,50,1,5.75,clear sky
602,Eureka,US,2021-04-25 18:36:44,40.8021,-124.1637,54.0,73,100,5.99,overcast clouds
603,Riviere-Du-Loup,CA,2021-04-25 18:40:46,47.8304,-69.5342,48.2,61,100,10.36,overcast clouds
604,The Pas,CA,2021-04-25 18:40:47,53.8251,-101.2541,42.8,28,1,9.22,clear sky
605,Devils Lake,US,2021-04-25 18:40:47,48.1128,-98.8651,37.4,87,90,18.41,overcast clouds
606,Linares,CL,2021-04-25 18:40:48,-35.85,-71.6,73.27,26,0,6.98,clear sky
607,Novaya Ladoga,RU,2021-04-25 18:40:48,60.1025,32.3019,37.0,80,100,8.28,overcast clouds
608,Veraval,IN,2021-04-25 18:40:48,20.9,70.3667,81.48,82,1,12.28,clear sky
609,Esterhazy,CA,2021-04-25 18:40:49,50.65,-102.0843,46.4,23,100,5.75,overcast clouds
610,Lahad Datu,MY,2021-04-25 18:40:49,5.0268,118.327,74.46,89,30,1.57,scattered clouds
611,Acarau,BR,2021-04-25 18:40:50,-2.8856,-40.12,82.8,73,20,12.53,few clouds
612,Belyy Yar,RU,2021-04-25 18:38:59,53.6039,91.3903,39.2,48,0,6.71,clear sky
613,Bhag,PK,2021-04-25 18:40:50,29.0415,67.8239,91.49,16,0,3.62,clear sky
614,Northam,GB,2021-04-25 18:40:50,51.0333,-4.2167,48.99,1,6,14.56,clear sky
615,Ankpa,NG,2021-04-25 18:40:51,7.3706,7.6253,79.05,73,10,4.41,light rain
616,Dengzhou,CN,2021-04-25 18:40:51,37.8086,120.7508,50.92,66,100,1.95,light rain
617,Mwinilunga,ZM,2021-04-25 18:40:52,-11.7358,24.4293,64.74,83,98,2.64,overcast clouds
618,Upington,ZA,2021-04-25 18:40:52,-28.4478,21.2561,71.6,23,0,5.75,clear sky
619,Betanzos,ES,2021-04-25 18:40:52,43.2804,-8.2147,57.99,100,75,2.3,light rain
620,Stykkisholmur,IS,2021-04-25 18:40:53,65.0757,-22.7297,42.04,89,37,10.33,scattered clouds
621,Atyrau,KZ,2021-04-25 18:40:54,47.1167,51.8833,57.2,67,40,13.42,scattered clouds
622,Usinsk,RU,2021-04-25 18:40:54,65.9939,57.5281,39.81,86,100,9.04,overcast clouds
623,Bam,IR,2021-04-25 18:40:54,29.106,58.357,80.8,19,99,6.8,overcast clouds
624,Taksimo,RU,2021-04-25 18:40:55,56.3444,114.8794,34.12,91,100,2.95,overcast clouds
625,Tongliao,CN,2021-04-25 18:40:55,43.6125,122.2653,51.24,26,100,7.7,overcast clouds
626,Turukhansk,RU,2021-04-25 18:40:55,65.8167,87.9833,8.31,94,7,7.92,clear sky
627,Chavakkad,IN,2021-04-25 18:40:56,10.5333,76.05,80.6,83,75,3.44,mist
628,Praia,CV,2021-04-25 18:40:56,14.9215,-23.5087,75.2,60,20,23.02,few clouds
629,Caravelas,BR,2021-04-25 18:40:57,-17.7125,-39.2481,81.5,69,19,9.6,few clouds
630,Nizwa,OM,2021-04-25 18:40:57,22.9333,57.5333,83.55,18,89,4.21,overcast clouds
631,Kyaikto,MM,2021-04-25 18:40:57,17.3,97.0167,82.76,76,100,5.08,overcast clouds
632,Coxim,BR,2021-04-25 18:40:58,-18.5067,-54.76,81.84,45,100,12.15,overcast clouds
633,Kizner,RU,2021-04-25 18:40:58,56.2749,51.508,38.41,74,100,12.15,overcast clouds
634,Gornopravdinsk,RU,2021-04-25 18:40:58,60.05,69.9,41.59,77,100,9.35,overcast clouds
635,Othaya,KE,2021-04-25 18:40:59,-0.5652,36.9609,60.01,85,65,8.01,light rain
636,Am Timan,TD,2021-04-25 18:40:59,11.0297,20.2827,87.26,44,95,7.78,overcast clouds
637,Samarai,PG,2021-04-25 18:41:00,-10.6167,150.6667,82.47,78,91,11.9,overcast clouds
638,Liwale,TZ,2021-04-25 18:41:00,-9.7667,37.9333,68.56,98,92,2.91,overcast clouds
639,Belem De Sao Francisco,BR,2021-04-25 18:41:00,-8.7539,-38.9658,87.1,45,100,16.31,overcast clouds
640,Jiayuguan,CN,2021-04-25 18:39:07,39.8167,98.3,41.02,16,100,11.83,overcast clouds
641,Whitehorse,CA,2021-04-25 18:41:01,60.7161,-135.0538,51.01,36,1,2.3,clear sky
642,Nouadhibou,MR,2021-04-25 18:41:01,20.931,-17.0347,69.8,73,0,18.41,clear sky
643,Oshikango,NA,2021-04-25 18:41:02,-17.4,15.8833,73.4,40,15,3.44,few clouds
644,Lumphat,KH,2021-04-25 18:41:02,13.4878,106.9816,82.08,67,98,2.42,overcast clouds
645,Dalmeny,CA,2021-04-25 18:41:02,52.3334,-106.7679,48.2,21,75,16.11,broken clouds
646,Wajima,JP,2021-04-25 18:41:03,37.4,136.9,47.55,53,6,14.67,clear sky
647,Vizinga,RU,2021-04-25 18:41:03,61.0749,50.1031,37.06,96,100,8.48,overcast clouds
648,Csaszartoltes,HU,2021-04-25 18:41:04,46.4219,19.1836,51.91,66,100,9.19,overcast clouds
649,Ostrovnoy,RU,2021-04-25 18:41:04,68.0531,39.5131,34.23,98,100,19.26,overcast clouds
650,Palmas,BR,2021-04-25 18:41:04,-10.2128,-48.3603,73.4,94,75,9.22,broken clouds
651,Tecpan,GT,2021-04-25 18:41:05,14.7623,-90.9947,84.99,44,40,16.11,scattered clouds
652,Kalino,RU,2021-04-25 18:41:05,58.2504,57.6085,35.62,87,31,6.31,scattered clouds
653,Monrovia,LR,2021-04-25 18:37:39,6.3005,-10.7969,84.2,79,40,5.75,scattered clouds
654,Cumberland,US,2021-04-25 18:41:06,35.0502,-78.8664,73.99,43,75,10.36,broken clouds
655,Tilichiki,RU,2021-04-25 18:41:06,60.4667,166.1,26.29,94,96,4.9,overcast clouds
656,Savelugu,GH,2021-04-25 18:41:06,9.6244,-0.8253,93.36,38,30,9.46,scattered clouds
657,Trujillo,PE,2021-04-25 18:41:07,-8.116,-79.03,68.0,77,95,8.05,overcast clouds
658,Nisia Floresta,BR,2021-04-25 18:41:07,-6.0911,-35.2086,86.0,66,20,14.97,few clouds
659,Atbasar,KZ,2021-04-25 18:41:08,51.8,68.3333,48.72,71,93,9.57,overcast clouds
660,Atasu,KZ,2021-04-25 18:41:08,48.6814,71.6433,46.92,67,32,6.38,scattered clouds
661,Amazar,RU,2021-04-25 18:41:08,53.858,120.875,45.97,40,100,0.78,overcast clouds
662,San Andres,CO,2021-04-25 18:41:09,12.5847,-81.7006,87.8,62,20,12.66,few clouds
663,Tondi,IN,2021-04-25 18:41:09,9.7333,79.0167,85.1,70,2,9.95,clear sky
664,Novyy Svit,UA,2021-04-25 18:41:09,47.8059,38.0211,45.88,53,100,4.18,overcast clouds
665,Gondanglegi,ID,2021-04-25 18:41:10,-7.7479,112.0132,74.88,91,80,2.77,broken clouds
666,Wajir,KE,2021-04-25 18:41:10,1.7471,40.0573,87.28,44,95,5.95,overcast clouds
667,Cananea,MX,2021-04-25 18:41:11,30.95,-110.3,84.0,9,51,4.0,broken clouds
668,Soyo,AO,2021-04-25 18:41:11,-6.1349,12.3689,79.54,83,15,7.27,few clouds
669,Samfya,ZM,2021-04-25 18:41:12,-11.3649,29.5565,71.01,65,99,7.47,overcast clouds
670,Puerto Leguizamo,CO,2021-04-25 18:41:12,-0.1934,-74.7819,90.34,52,53,2.84,broken clouds
671,Chokwe,MZ,2021-04-25 18:41:12,-24.5333,32.9833,68.25,79,0,5.35,clear sky
672,Evensk,RU,2021-04-25 18:41:13,61.95,159.2333,21.9,95,100,6.22,light snow
673,Aksha,RU,2021-04-25 18:41:13,50.2814,113.2867,47.34,50,100,4.23,moderate rain
674,Lasa,IT,2021-04-25 18:41:13,46.6166,10.7002,69.8,43,0,1.14,clear sky
675,Tutoia,BR,2021-04-25 18:41:14,-2.7619,-42.2744,87.8,66,20,16.11,few clouds
676,Piacabucu,BR,2021-04-25 18:41:14,-10.4056,-36.4344,81.23,74,5,8.95,clear sky
677,Pitimbu,BR,2021-04-25 18:41:15,-7.4706,-34.8086,84.2,70,40,13.8,scattered clouds
678,Kwinana,AU,2021-04-25 18:37:50,-32.25,115.7667,53.6,100,100,3.44,overcast clouds
679,Latung,PH,2021-04-25 18:41:15,5.5,120.8833,81.93,73,2,1.9,clear sky
680,Waldkirchen,DE,2021-04-25 18:41:15,48.7327,13.6008,48.0,54,100,7.0,overcast clouds
681,Ugoofaaru,MV,2021-04-25 18:41:16,5.6667,73.0,83.8,72,2,5.7,clear sky
682,Hirara,JP,2021-04-25 18:39:13,24.8,125.2833,71.74,65,91,18.07,overcast clouds
683,Viedma,AR,2021-04-25 18:41:16,-40.8135,-62.9967,67.3,37,6,5.88,clear sky
684,Billings,US,2021-04-25 18:38:42,45.7833,-108.5007,54.0,66,75,4.61,broken clouds
685,Luau,AO,2021-04-25 18:41:17,-10.7073,22.2247,67.55,83,57,4.63,broken clouds
686,Eyl,SO,2021-04-25 18:38:50,7.9803,49.8164,83.26,73,17,9.86,few clouds
687,Loknya,RU,2021-04-25 18:41:17,56.83,30.1467,32.2,92,30,6.73,light snow
688,Kargil,IN,2021-04-25 18:41:18,34.5667,76.1,31.46,41,1,4.63,clear sky
689,Pangkalanbuun,ID,2021-04-25 18:41:18,-2.6833,111.6167,74.62,90,77,1.5,broken clouds
